pitcher,hand,pitch_type,release_speed,release_spin_rate,spin_axis,Mx,Mz,theta
573668,R,SL,86.32500000000002,2250.5081967213114,137.30882352941177,3.333456993057475,1.4662006307451247,83.80327868852459
625643,R,SL,83.85587703435806,2118.888045540797,131.47739602169983,3.543177516516925,1.7875871226978106,82.4819734345351
600917,R,SL,81.1840206185567,2624.8517350157726,105.47422680412372,10.537377175339374,0.828473102528979,74.69085173501577
475857,R,SL,84.71411764705883,2947.894117647059,51.576470588235296,7.100430125127443,-7.14122298267628,77.2235294117647
592712,R,SL,88.34313725490196,2344.0588235294117,155.98039215686273,2.35711109268363,3.7724765414931665,82.72549019607843
642558,R,SL,84.84810126582279,2122.628205128205,142.45569620253164,1.8953380498788706,1.5196315545346688,83.91025641025641
592866,R,SL,81.44902439024392,2202.7754491017963,88.95365853658537,7.097076293991125,-1.9219699191361603,78.5
450212,R,SL,81.12171945701358,2169.4928909952605,130.74660633484163,4.026186534840891,1.1305810354082355,83.32701421800948
453562,R,SL,89.41073619631901,2465.6456086286594,135.0659509202454,5.5074710332004715,4.454238120468455,78.88597842835131
622608,R,SL,83.0371212121212,2134.292079207921,74.52651515151516,6.63334678281284,-3.4839540013278536,77.77722772277228
552640,R,SL,84.60625,2585.035532994924,72.953125,7.80709961651876,-4.267338114720893,77.19796954314721
621289,R,SL,86.17931034482758,2368.103448275862,101.84482758620689,3.6408476115409547,-1.2811308065413087,83.48275862068965
595928,R,SL,84.4775,2614.7368421052633,98.65,5.851678112783909,-0.8590220704445329,81.78947368421052
519166,R,SL,85.89749216300942,2279.304498269896,95.99373040752351,6.196012023328403,-1.0473858808395649,79.91666666666667
434628,R,SL,85.0597435897436,2526.9211309523807,101.6576923076923,5.371774747385928,-0.5171100433749561,82.39434523809524
457754,R,SL,87.40566037735849,2670.08,104.54716981132076,3.6565843676564307,-0.8554741262326944,85.14
519096,R,SL,81.5,1975.359375,99.52941176470588,3.5211499036017435,-1.547588446469067,82.890625
642098,R,SL,86.40470588235294,2288.3411764705884,176.2058823529412,0.14684867674420704,3.8593262980774217,82.71764705882353
607229,R,SL,89.70721153846154,2308.375,181.47596153846155,-0.6060394316366314,4.99714873793864,81.08653846153847
527054,R,SL,80.19915966386554,2581.3008849557523,106.72268907563026,5.67503869836527,-0.6205789185932274,82.57964601769912
543391,R,SL,86.50263157894739,2179.7105263157896,150.8684210526316,2.5773899971402985,2.488188239239649,83.63157894736842
606131,R,SL,85.64893617021276,2237.7945945945944,111.6063829787234,1.1995366800678935,-2.1801651055988343,85.55675675675676
543766,R,SL,83.27567567567569,2804.8571428571427,72.92567567567568,14.733336107011672,-6.437359603031218,65.65986394557824
601713,R,SL,84.84137931034483,2477.4617224880385,91.71982758620689,8.228120507597332,-2.0112340349713653,75.85645933014354
596271,R,SL,81.11489361702128,2343.0476190476193,115.40425531914893,7.411684816785345,1.88623075213111,76.93333333333334
429719,R,SL,86.24313099041532,2282.337620578778,129.96166134185304,2.161502444907261,-0.06525363515597414,85.27009646302251
607473,R,SL,84.72237960339943,2548.4981412639404,94.671388101983,4.406008694027665,-1.7509043458818305,83.40148698884758
547888,R,SL,83.41862615587847,2407.4568081991215,109.34742404227212,7.186040555402558,-0.2716560989828971,78.91215226939971
630023,R,SL,87.62814569536424,2270.7317880794703,161.89072847682118,1.9435092090359425,5.10215350420936,79.20930232558139
607231,R,SL,83.35312499999999,2510.5434782608695,96.16666666666667,3.342616044504725,-1.8886687217609335,82.66304347826087
622694,R,SL,80.281568627451,2045.34008097166,115.09411764705882,6.922903918751062,1.1556412003703123,77.46558704453442
605255,R,SL,89.11118012422361,2215.273291925466,171.2608695652174,1.080013232359823,7.167935809845429,77.1863354037267
519381,R,SL,73.69649122807017,3158.0526315789475,97.9298245614035,22.267996278681956,0.4725216276395338,53.75438596491228
425844,R,SL,83.3833641404806,2537.434,109.18484288354898,7.42960461046814,0.8429461825256862,79.012
554340,R,SL,86.43294117647059,2651.157894736842,137.71764705882353,3.8046855527721424,2.345309000823185,84.19736842105263
548389,R,SL,86.9701680672269,2361.9306722689075,143.02100840336135,4.805708842034684,4.9975482267723015,79.40966386554622
641571,R,SL,84.11360544217688,2388.8345864661655,96.10884353741497,2.1274188308264783,-2.640362162694323,84.59022556390977
572193,R,SL,81.08846153846154,2442.0476190476193,76.0,10.742433020243535,-4.873432303299718,71.28571428571429
656887,R,SL,83.61655629139074,2109.0471698113206,83.00662251655629,5.83694779848096,-2.6954021839962796,79.19811320754717
592665,R,SL,83.84263565891473,2134.305785123967,123.05813953488372,6.180481076983394,2.3112924309665863,78.77272727272727
543606,R,SL,83.3240589198036,2198.6227347611202,132.52864157119475,6.946000021614103,5.115110949052623,75.59143327841845
614179,R,SL,85.61764705882354,2095.125,123.17647058823529,1.920058467722897,-2.232454555373317,83.21875
669456,R,SL,83.66479217603914,2238.066326530612,88.12224938875306,2.2727867455969353,-2.518703393192394,84.3954081632653
621114,R,SL,82.34375,2258.59375,44.4375,2.253705355821598,-7.214032384018125,78.34375
607625,R,SL,87.79347826086955,2410.8478260869565,148.17934782608697,3.6535713692736227,4.707213325687408,80.83152173913044
657140,R,SL,84.49600000000001,2584.782608695652,62.6,5.2131571338714275,-4.835299447934384,80.73913043478261
594798,R,SL,91.05794520547946,2497.788751714678,143.82465753424657,4.129899073019027,4.279327310152714,80.65980795610425
592426,R,SL,86.68863636363636,2295.1480263157896,205.5,-0.1467730400453195,-6.019135287670768,80.09539473684211
656803,R,SL,84.79677419354839,1839.8095238095239,102.61290322580645,2.9835046434810524,-2.447025616130927,82.19047619047619
502042,R,SL,87.89386138613861,2557.7157894736843,85.60891089108911,5.087658395431213,-1.9489855588230125,81.9342105263158
596027,R,SL,88.12448979591838,3073.4489795918366,74.42857142857143,16.52269709010104,-6.210829197355215,61.816326530612244
622075,R,SL,87.24367816091954,2322.6941176470586,113.03448275862068,4.783834053028926,0.554968371564017,82.54117647058824
660853,R,SL,83.6375,2301.5,69.5,2.6873791031540493,-3.140899399915003,83.875
592826,R,SL,84.87666666666667,2334.4744525547444,94.13333333333334,4.882986395832904,-1.3270503091540449,82.19343065693431
518748,R,SL,87.12631578947368,2400.4666666666667,106.78947368421052,6.024792109948539,0.025486952373862688,79.2
502190,R,SL,80.24755700325733,2446.8118811881186,85.07166123778502,8.80683400580592,-3.180165402365567,77.08250825082509
629496,R,SL,87.44999999999999,2190.8333333333335,164.69444444444446,2.404671250143879,7.037922361283412,78.08333333333333
592454,R,SL,83.26666666666667,2273.3529411764707,106.38095238095238,8.222465342491757,1.1052961646804604,74.47058823529412
607188,R,SL,82.95255102040815,1918.5408163265306,127.74489795918367,4.5388305248768335,1.5081193898158123,81.68877551020408
